customer_id,customer_name,gender,senior_citizen,partner,dependents,tenure,contract,paperless_billing,payment_method,monthly_charges,total_charges,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
CUST0862,Bryan Sexton,,0,no,,60,one year,yes,bank transfer,67.59,6307.18,,no,fiber optic,yes,yes,no,no,yes,no,
CUST0863,Ashley Smith,male,0,no,,54,one year,,,67.59,1000.5,,no,fiber optic,no,no,no,,no,,yes
CUST0864,Andre Downs,male,0,no,yes,14,month-to-month,,mailed check,67.59,1102.21,no,yes,fiber optic,,no,no,,,yes,yes
CUST0865,Jon Bolton,female,1,no,yes,0,month to month,yes,mailed check,67.59,1000.5,yes,,dsl,,yes,no,no,,yes,no
CUST0866,Christina Marshall,,1,no,no,67,month to month,no,electronic check,107.3,1000.5,,yes,,no,no,yes,,yes,,no
CUST0867,Jesse Jones,female,1,,no,53,,yes,mailed check,67.59,1000.5,no,no,fiber optic,no,yes,yes,no,no,,no
CUST0868,James Taylor,female,1,,,68,two year,,mailed check,67.59,1000.5,,no,no,no,no,yes,yes,,,no
CUST0869,Kelsey Jackson,male,0,no,,9,month-to-month,yes,,67.59,1000.5,,no,dsl,yes,yes,,yes,no,,no
CUST0870,Dennis Stevens,female,1,no,yes,33,month-to-month,no,mailed check,67.59,1000.5,,no,none,,yes,yes,,no,,yes
CUST0871,Donna Fisher,female,1,no,yes,62,two year,yes,credit card (automatic),67.59,1000.5,no,no,no,yes,,no,yes,no,yes,yes
CUST0872,Michael Potter,female,0,yes,,47,month-to-month,no,mailed check,62.88,3665.09,yes,yes,,,,yes,,,,no
CUST0873,Matthew Le,female,0,no,no,16,,yes,,118.67,1000.5,,yes,fiber optic,no,no,,yes,,no,no
CUST0874,Emily Cummings,female,1,yes,,7,two year,yes,electronic check,38.53,1000.5,,no,none,yes,,yes,no,yes,yes,
CUST0875,Kara Liu,male,0,no,,25,,yes,credit card (automatic),67.59,2099.82,,yes,,no,yes,yes,yes,yes,yes,no
CUST0876,Mrs. Laura Dunn DDS,,0,yes,,31,month-to-month,,,67.59,1000.5,no,no,none,yes,no,yes,,,,
CUST0877,Rachel Thomas,male,0,yes,yes,56,,yes,electronic check,67.59,1000.5,no,yes,fiber optic,no,yes,yes,yes,,no,no
CUST0878,Adam Daniels,male,1,yes,yes,25,one year,yes,,34.62,1000.5,no,no,,no,,no,no,,yes,no
CUST0879,Lindsey Allen,female,1,yes,no,57,month-to-month,no,bank transfer,67.59,1000.5,no,,no,no,no,no,yes,yes,yes,yes
CUST0880,Charles Gaines,,0,yes,,50,month to month,yes,bank transfer,67.59,1000.5,yes,yes,fiber optic,no,yes,,no,,,no
CUST0881,Natasha Figueroa,male,0,no,yes,68,one year,no,,23.88,1000.5,,,dsl,yes,,,no,yes,,yes
CUST0882,Austin Trevino,male,1,no,,41,month to month,,mailed check,67.59,1242.66,yes,yes,dsl,,yes,yes,no,,no,yes
CUST0883,Anthony Chandler,male,0,no,,53,two year,no,electronic check,67.59,1000.5,no,no,no,yes,yes,yes,yes,,,
CUST0884,Beth Green,,1,no,no,36,,,,67.59,1000.5,no,no,dsl,yes,,no,yes,,,
CUST0885,Todd Sanchez,female,1,,,46,two year,no,,67.59,1000.5,,no,dsl,yes,yes,yes,yes,,,
CUST0886,Michael Garcia,female,1,yes,yes,14,two year,no,electronic check,67.59,1000.5,,no,none,no,no,no,no,no,,yes
CUST0887,Elijah Griffith,female,1,no,,60,month-to-month,no,credit card (automatic),55.03,1000.5,no,,no,no,yes,,yes,yes,,
CUST0888,Steven Carpenter,male,0,no,,21,month to month,,electronic check,67.59,1000.5,,no,dsl,,,yes,yes,,,no
CUST0889,Emily Lawrence,female,0,yes,,39,,yes,electronic check,92.08,1000.5,yes,,dsl,yes,yes,,yes,no,,no
CUST0890,Nicholas Navarro,male,0,yes,,46,,,mailed check,67.59,1000.5,yes,no,dsl,,no,yes,no,,yes,
CUST0891,Susan Mack,female,0,,yes,2,one year,no,,67.59,1000.5,,,none,no,no,,,yes,yes,no
CUST0892,Stephanie Johnson,female,0,no,,21,two year,yes,electronic check,42.16,1000.5,yes,yes,no,no,yes,no,yes,,,yes
CUST0893,Ryan Ball,,0,yes,no,68,two year,no,,106.79,4047.74,no,no,dsl,yes,,yes,yes,yes,yes,yes
CUST0894,Kara Baker,male,1,yes,,28,month to month,,credit card (automatic),67.59,1000.5,,yes,fiber optic,yes,no,no,,no,,
CUST0895,Caitlyn Morton,female,0,,no,33,two year,yes,mailed check,38.11,1000.5,yes,yes,none,no,yes,yes,no,,,
CUST0896,Brandon Owen,female,0,yes,,39,month to month,,,67.59,1000.5,,yes,none,no,yes,,,yes,yes,no
CUST0897,Carl Le,,0,,,69,one year,,bank transfer,67.59,7123.11,,,,no,no,,no,yes,,no
CUST0898,Elizabeth Harrington,female,0,no,,68,,no,mailed check,67.59,5943.86,no,no,dsl,no,yes,,yes,yes,,
CUST0899,Xavier Allen,,1,,yes,47,two year,yes,,58.99,1000.5,yes,yes,fiber optic,no,yes,no,,no,yes,yes
CUST0900,Maurice Larson,male,0,no,,42,month to month,,mailed check,67.59,2723.23,,yes,,no,yes,no,,yes,,no
CUST0901,Alexis Miller,,1,,yes,61,month to month,no,credit card (automatic),87.78,1000.5,no,yes,no,yes,no,,no,yes,no,yes
CUST0902,Nathan Cardenas,female,1,no,no,63,month to month,yes,electronic check,67.59,1000.5,,no,dsl,no,yes,yes,yes,yes,,
CUST0903,Alyssa Gomez,female,1,no,yes,66,month to month,no,credit card (automatic),67.59,2617.93,no,no,none,no,no,no,yes,no,,no
CUST0904,Joshua Gomez,female,0,,,43,,,credit card (automatic),67.59,1000.5,yes,no,fiber optic,yes,yes,yes,no,,yes,yes
CUST0905,Katrina Bradley,female,0,no,yes,48,,yes,bank transfer,67.59,1000.5,yes,no,dsl,yes,,no,no,,no,yes
CUST0906,Bryan Davis,female,0,no,,58,month-to-month,no,,99.94,1000.5,yes,no,dsl,,no,,yes,,,no
CUST0907,Joanne Robertson,,0,,,57,,yes,bank transfer,21.7,1000.5,,yes,dsl,,,yes,yes,yes,,no
CUST0908,David Wilson,female,0,,,47,two year,yes,,67.59,1000.5,no,yes,fiber optic,,no,,no,,no,yes
CUST0909,James Holder,female,1,no,yes,27,,no,credit card (automatic),67.59,2308.0,,yes,no,yes,no,,yes,no,,yes
CUST0910,Steven Smith,female,1,yes,,28,month to month,no,mailed check,43.65,1000.5,no,yes,dsl,yes,yes,no,no,no,no,no
CUST0911,Phillip Williamson,female,0,,,2,month to month,yes,mailed check,67.59,1000.5,no,,none,yes,,no,,,yes,
CUST0912,Melissa Salazar,male,0,no,yes,60,,no,bank transfer,67.59,1239.0,no,no,,,,,no,,,
CUST0913,Adrian Wang,female,0,yes,no,69,one year,yes,bank transfer,70.85,1000.5,no,yes,dsl,,yes,yes,yes,,no,
CUST0914,Marie Castro,female,1,,,53,,no,bank transfer,67.59,1000.5,no,yes,no,,yes,,no,no,,no
CUST0915,Robert Salas,male,0,yes,,70,one year,yes,electronic check,67.59,1000.5,,no,no,yes,,,yes,,,
CUST0916,Christine Hansen,,0,yes,yes,50,month to month,no,,67.59,1000.5,yes,no,none,,yes,,no,no,yes,
CUST0917,Tara Marshall,,0,yes,no,55,month to month,no,,67.59,1000.5,,no,,no,no,no,,yes,no,yes
CUST0918,Jessica Beck,female,1,yes,,24,two year,no,electronic check,67.59,1000.5,yes,yes,,no,yes,,yes,,yes,no
CUST0919,Vanessa Pham,female,1,,no,19,two year,,electronic check,67.59,1000.5,no,no,none,,yes,no,,,,no
CUST0920,Mr. John Stone,female,0,,no,62,month-to-month,yes,bank transfer,67.59,5860.17,no,,fiber optic,no,no,no,,,,
CUST0921,Justin Flores,female,1,no,,44,month-to-month,yes,mailed check,111.0,1000.5,yes,,no,,no,no,no,no,,yes
CUST0922,Rebecca Padilla,male,0,no,,71,month-to-month,no,,67.59,1000.5,,yes,fiber optic,yes,yes,no,yes,yes,no,yes
CUST0923,Ryan Jones,female,0,no,,1,one year,no,electronic check,67.59,1000.5,no,yes,no,no,no,yes,no,,no,
CUST0924,Omar Stevens,female,1,yes,yes,40,one year,no,mailed check,67.59,1000.5,,no,none,no,,,yes,,no,no
CUST0925,Patrick Fisher,male,1,no,,59,month to month,yes,credit card (automatic),68.57,6684.52,,yes,no,,,,no,no,,
CUST0926,Patricia Tapia,male,0,no,yes,31,month to month,yes,,67.59,3398.99,no,no,fiber optic,yes,yes,,yes,,yes,no
CUST0927,Katie Dennis,male,1,,,26,month to month,,,112.02,1000.5,,no,no,yes,no,no,yes,yes,no,
CUST0928,Karen Olson,female,0,yes,yes,46,two year,yes,credit card (automatic),115.92,1000.5,no,no,,yes,yes,no,,no,,no
CUST0929,Betty Cervantes,female,1,yes,no,15,two year,yes,bank transfer,62.57,1000.5,,no,fiber optic,yes,yes,,no,,no,yes
CUST0930,Bradley Shepard,male,1,,yes,0,,yes,mailed check,67.59,1000.5,yes,,none,yes,yes,yes,,,,no
CUST0931,Robert Johnson,female,1,yes,,72,,no,,67.59,5310.3,,yes,none,yes,,,no,,,no
CUST0932,Robert Sanchez,female,1,yes,,71,month to month,no,,67.59,1000.5,yes,,dsl,,,yes,yes,,,yes
CUST0933,Maureen Cox,male,0,yes,yes,48,month to month,no,,67.59,1000.5,,,no,yes,yes,,yes,,,no
CUST0934,Jonathan Gonzalez,male,0,yes,no,34,month to month,no,mailed check,67.59,2104.43,,yes,none,,yes,yes,,,yes,yes
CUST0935,Scott Gray,male,0,no,no,44,,,bank transfer,67.59,1000.5,yes,yes,no,,no,no,,no,yes,no
CUST0936,Dominique Bates,female,1,,no,49,month-to-month,yes,credit card (automatic),67.59,1000.5,no,no,none,,no,,,,no,
CUST0937,Donald Taylor,,1,no,yes,33,one year,no,bank transfer,104.79,1000.5,yes,yes,fiber optic,,yes,yes,yes,no,,no
CUST0938,Courtney Wells,male,1,no,,66,one year,no,bank transfer,67.59,4771.56,yes,,fiber optic,no,yes,,yes,,no,yes
CUST0939,Cristian Colon,male,1,no,,29,one year,yes,,67.59,1000.5,yes,no,no,,,yes,no,,,yes
CUST0940,Jonathan Gomez,male,1,,,65,month to month,,,67.59,1000.5,yes,yes,none,yes,yes,no,,yes,no,no
CUST0941,James Fox,female,0,no,,30,,no,electronic check,67.59,1000.5,no,no,none,no,no,no,yes,yes,,no
CUST0942,Melinda Briggs,male,0,yes,no,64,,yes,credit card (automatic),67.59,1000.5,,,fiber optic,no,no,yes,yes,no,,no
CUST0943,Catherine Norris,male,0,yes,yes,13,one year,no,,67.59,942.63,no,yes,dsl,,,,yes,,,yes
CUST0944,Brian Villanueva,,1,,,40,,no,mailed check,67.59,3698.18,no,no,none,yes,,no,no,yes,no,
CUST0945,Edward Hogan,female,0,yes,,69,month to month,no,,75.96,1000.5,no,yes,none,no,yes,,yes,no,,yes
CUST0946,Pamela Johnson,female,1,no,no,65,,yes,mailed check,83.94,1000.5,,no,fiber optic,no,no,,,yes,,no
CUST0947,Brittany Davis,female,0,yes,,66,two year,no,bank transfer,67.59,1000.5,no,,dsl,,,,no,,,yes
CUST0948,Amber Moore,female,1,yes,,70,,yes,mailed check,67.59,1000.5,,,dsl,yes,yes,no,no,yes,,
CUST0949,Amy Mckinney,female,0,yes,,19,month-to-month,yes,,67.59,1000.5,yes,,fiber optic,no,yes,,yes,no,yes,no
CUST0950,Charles Price,,1,yes,,28,,no,credit card (automatic),67.59,2557.09,no,,,,,no,yes,,,no
CUST0951,Alyssa Thomas,female,0,yes,,13,month-to-month,,credit card (automatic),108.75,1000.5,,no,fiber optic,no,,,yes,no,yes,no
CUST0952,Lindsay Logan,female,0,yes,,1,month to month,,mailed check,67.59,1000.5,,,,no,no,no,yes,no,yes,no
CUST0953,Amy Cordova,female,1,,,33,month to month,no,bank transfer,102.07,3509.82,no,no,fiber optic,no,yes,no,,no,no,yes
CUST0954,Joseph Hughes,female,0,no,,36,month to month,,credit card (automatic),41.35,1000.5,no,no,,yes,no,yes,,yes,,no
CUST0955,Mr. Mark Dawson,male,1,no,yes,42,month-to-month,,credit card (automatic),67.59,4728.79,no,no,fiber optic,no,yes,no,no,,,no
CUST0956,Natalie Peters,male,1,,yes,40,,,credit card (automatic),67.59,3214.19,no,,fiber optic,no,yes,,yes,,,no
CUST0957,Nicole Richardson,male,1,yes,,0,one year,yes,electronic check,86.51,1000.5,no,no,none,,yes,,yes,yes,,yes
CUST0958,Anne Morales,male,0,yes,,17,month-to-month,yes,mailed check,67.59,1000.5,,yes,no,,,,,,yes,
CUST0959,Savannah Powers,female,1,no,yes,15,,no,bank transfer,67.59,1000.5,yes,yes,dsl,,no,,yes,yes,,yes
CUST0960,Heather Brown,female,0,no,yes,30,two year,no,credit card (automatic),67.59,1000.5,yes,yes,fiber optic,yes,yes,yes,no,,no,
CUST0961,Pamela Rodriguez,female,1,no,,29,,yes,credit card (automatic),67.59,1000.5,,no,,no,no,,,no,,yes
CUST0962,Nancy Jacobs,male,1,no,yes,61,two year,yes,credit card (automatic),93.29,1000.5,,,dsl,,yes,yes,yes,yes,no,
CUST0963,Meghan Lane,female,0,,yes,45,one year,yes,,67.59,1000.5,no,yes,dsl,no,yes,no,yes,,,
CUST0964,James Hale,male,0,yes,,62,month-to-month,yes,credit card (automatic),116.48,7190.52,no,,none,no,no,no,,,yes,yes
CUST0965,William Fields,,0,,no,4,two year,,credit card (automatic),74.97,1000.5,,,none,yes,yes,no,,,,
CUST0966,Maria Fowler,female,0,yes,,48,month to month,yes,,67.59,1000.5,no,,fiber optic,,yes,yes,yes,,no,
CUST0967,Jennifer Rasmussen,female,1,yes,,63,one year,,credit card (automatic),55.28,1000.5,,yes,no,no,no,no,,,yes,
CUST0968,Amy Waters,male,1,no,,13,,yes,mailed check,83.81,1000.5,yes,,none,,no,yes,no,,yes,
CUST0969,Sarah Watson,female,1,no,,55,one year,no,mailed check,67.59,1000.5,no,no,,yes,yes,,yes,no,,yes
CUST0970,Samantha Matthews,male,1,yes,,47,,yes,bank transfer,109.13,1000.5,,,,no,yes,no,,no,no,yes
CUST0971,Haley Flores,female,0,no,,35,two year,no,,67.59,3437.69,yes,no,,no,,,yes,,no,yes
CUST0972,Shelly Reeves,male,1,,,23,one year,yes,electronic check,67.59,1000.5,,,dsl,yes,,yes,yes,,no,
CUST0973,James Garcia,,1,yes,no,63,,,electronic check,74.39,1000.5,,no,,yes,no,no,yes,no,no,yes
CUST0974,Alexander Ryan,,1,no,yes,45,month to month,,credit card (automatic),67.59,1000.5,no,yes,,yes,no,yes,,no,,no
CUST0975,Rachael Houston,male,1,yes,no,63,month-to-month,no,electronic check,69.58,1000.5,no,yes,no,no,no,no,no,,yes,no
CUST0976,Mary Martin,female,0,no,no,5,one year,,,67.59,1000.5,yes,no,,no,no,no,yes,no,,yes
CUST0977,Jeanette Underwood,male,1,,yes,22,month-to-month,no,bank transfer,67.59,1000.5,yes,no,no,no,,yes,yes,,yes,no
CUST0978,Tyler Murray,male,1,yes,,36,two year,,,67.59,1000.5,yes,,none,yes,yes,,,no,yes,
CUST0979,Andrea Patterson,female,1,yes,,53,two year,no,,85.34,1000.5,no,,fiber optic,,no,no,no,yes,yes,yes
CUST0980,Henry King,,0,yes,,60,month-to-month,no,,67.59,1000.5,no,yes,dsl,yes,yes,,no,yes,yes,
CUST0981,Pamela Young,male,1,no,yes,36,month to month,,credit card (automatic),67.59,1000.5,yes,yes,dsl,no,no,no,no,,,
CUST0982,Brent Jefferson,female,1,no,yes,51,month to month,yes,electronic check,67.59,1000.5,yes,no,none,,,yes,,,yes,no
CUST0983,Mary Peterson,male,1,no,,43,one year,yes,credit card (automatic),34.58,1000.5,no,no,no,,no,no,yes,,no,no
CUST0984,Shelly Martinez,female,0,yes,,27,month-to-month,yes,,67.59,494.87,,no,fiber optic,yes,no,no,no,yes,no,
CUST0985,Jessica Lewis,female,0,no,yes,61,month to month,yes,mailed check,67.59,1000.5,yes,no,none,yes,,yes,no,,yes,no
CUST0986,Jake Allen,female,0,no,,7,month to month,,mailed check,67.59,1000.5,no,yes,none,yes,no,yes,no,no,no,no
CUST0987,Cody Warren,,0,no,,51,month-to-month,,mailed check,67.59,1305.09,,no,dsl,yes,yes,no,,,no,yes
CUST0988,Brandon Brooks,female,0,no,no,29,month-to-month,no,bank transfer,67.59,1000.5,no,yes,,no,,yes,,yes,,
CUST0989,John Sanchez,female,0,no,no,32,one year,,credit card (automatic),68.25,3269.97,no,no,dsl,,no,,,no,yes,no
CUST0990,Terry Holmes,male,1,no,,52,,,mailed check,67.59,1000.5,,no,no,yes,yes,no,,yes,no,no
CUST0991,Christopher Miller,male,0,yes,yes,47,month-to-month,no,mailed check,67.59,1000.5,no,no,none,yes,no,,yes,,yes,
CUST0992,Leslie Martin,female,0,no,yes,4,,no,credit card (automatic),67.59,1000.5,,yes,,,no,yes,yes,,,no
CUST0993,Francisco King,,0,no,,20,one year,yes,bank transfer,67.59,1000.5,,no,,no,yes,,,,,
CUST0994,Paul Thompson,female,0,yes,no,1,one year,yes,bank transfer,67.59,1000.5,yes,yes,none,no,yes,yes,no,yes,,
CUST0995,Kristin Hull,,0,no,,15,one year,,mailed check,114.31,1358.33,no,no,fiber optic,yes,,,no,yes,yes,yes
CUST0996,Michael Evans,male,0,yes,no,12,two year,no,credit card (automatic),67.59,1000.5,,no,none,,no,,,yes,no,
CUST0997,Sydney Carroll,male,1,,,37,month to month,,credit card (automatic),67.59,1000.5,,no,dsl,yes,,,,yes,yes,
CUST0998,Jeffery Burton,male,1,no,yes,70,,no,mailed check,105.55,1000.5,yes,no,no,,,yes,no,,yes,no
CUST0999,Sandra Delacruz,female,1,no,yes,60,,yes,mailed check,112.02,1000.5,yes,no,,yes,yes,no,yes,no,,
CUST1000,Krista Morris,male,0,no,,54,one year,no,,67.59,1000.5,no,yes,fiber optic,,no,yes,yes,,,yes
CUST1001,Alex Benton,female,0,no,no,45,,yes,mailed check,67.29,1000.5,,no,none,yes,,no,yes,,,yes
CUST1002,David Ward,,0,,,69,two year,no,credit card (automatic),65.26,1000.5,no,no,no,,yes,no,yes,no,yes,
CUST1003,Hannah Newton,,1,yes,,46,one year,,bank transfer,67.59,1000.5,no,yes,,no,,no,no,no,,no
CUST1004,Deborah Smith,male,0,yes,,59,two year,no,electronic check,67.59,1000.5,,no,dsl,no,,,yes,,yes,
CUST1005,Mark Gonzales,male,0,yes,,2,month to month,yes,mailed check,67.59,1000.5,,,fiber optic,,,no,yes,yes,,
CUST1006,Devin Moyer,female,0,yes,,47,month-to-month,yes,mailed check,67.59,1465.04,yes,,no,no,,no,,,no,
CUST1007,Jonathan Smith,male,1,,yes,60,one year,yes,bank transfer,67.59,1000.5,yes,yes,no,no,no,no,no,,no,yes
CUST1008,Mr. Mark Stephens DVM,,0,yes,no,7,month to month,no,mailed check,67.59,796.78,no,yes,fiber optic,no,no,yes,no,,,
CUST1009,Cassandra Ruiz,,1,no,no,38,two year,yes,electronic check,62.48,1000.5,,yes,no,no,no,yes,no,yes,yes,no
CUST1010,Anthony Logan,male,0,,,41,month-to-month,no,mailed check,67.59,3077.79,,yes,fiber optic,no,,yes,,yes,yes,yes
CUST1011,Mark Padilla,female,0,no,,66,one year,yes,electronic check,34.91,1000.5,no,no,no,,yes,no,no,no,,no
CUST1012,Holly Lopez,male,0,yes,no,16,month to month,yes,credit card (automatic),67.59,1000.5,yes,no,none,no,,no,yes,,yes,no
CUST1013,Danielle Graham,female,1,yes,,70,,,electronic check,67.59,1000.5,yes,no,fiber optic,yes,,yes,yes,no,yes,
CUST1014,Todd Wilson,male,1,yes,,36,,no,credit card (automatic),67.59,1000.5,yes,,fiber optic,,,no,yes,no,,yes
CUST1015,Alison Santiago,,0,,no,24,month-to-month,,electronic check,67.59,1000.5,,no,,yes,,yes,,no,no,
CUST1016,Leah Duncan,female,1,no,no,31,one year,no,bank transfer,43.5,1000.5,,no,no,no,,no,no,yes,,yes
CUST1017,Rachel Lowe,male,0,yes,,35,month-to-month,no,mailed check,52.39,1000.5,no,yes,no,no,,yes,yes,,yes,
CUST1018,Kaitlyn Jackson,,1,no,yes,59,one year,no,mailed check,67.59,1000.5,,no,dsl,yes,no,,,yes,yes,yes
CUST1019,Elizabeth Barker,,1,yes,no,2,month-to-month,no,credit card (automatic),67.59,1000.5,no,no,fiber optic,yes,no,,yes,,no,yes
CUST1020,Matthew Lara,,1,no,,25,month to month,yes,bank transfer,67.59,1000.5,no,yes,no,yes,,no,,yes,no,
CUST1021,Sydney Jones,male,1,no,no,42,month to month,no,electronic check,67.59,1000.5,,yes,,yes,yes,,no,,yes,
CUST1022,Susan Jones,male,1,yes,no,30,one year,yes,mailed check,67.59,1000.5,yes,no,dsl,,,no,,no,,no
CUST1023,Michael Russo,male,1,,yes,8,month to month,no,bank transfer,67.59,1000.5,yes,yes,fiber optic,yes,,,,yes,,yes
CUST1024,Jeffrey Shah,female,0,yes,,11,one year,no,,67.59,1000.5,no,no,,,,no,,yes,,no
CUST1025,Matthew Allen,male,1,no,,9,,,,67.59,655.55,yes,no,,yes,no,,no,,,
CUST1026,Joshua Williams,male,1,no,yes,14,,yes,mailed check,67.59,1000.5,no,yes,none,no,,no,no,,yes,yes
CUST1027,Christopher Vang,female,0,,no,9,two year,yes,bank transfer,67.59,1000.5,no,no,,no,yes,,yes,,,yes
CUST1028,Shelley Conrad DVM,female,0,,yes,7,month to month,yes,electronic check,67.59,1000.5,no,no,dsl,yes,no,yes,yes,,,no
CUST1029,Carrie Barrett,male,1,no,no,29,month-to-month,yes,mailed check,67.59,1000.5,,yes,no,,no,yes,no,yes,no,
CUST1030,Veronica Garcia,female,0,no,no,27,one year,,,67.59,1000.5,,yes,dsl,,yes,,yes,,no,yes
CUST1031,Christopher Mathis,male,0,,,12,,no,electronic check,67.59,578.5,,no,none,no,no,yes,,yes,yes,no
CUST1032,Sergio Hensley,female,0,yes,no,11,month-to-month,no,bank transfer,67.59,1000.5,,no,fiber optic,yes,yes,no,,yes,,
CUST1033,Richard Barron,female,0,no,yes,41,,yes,,67.59,4444.15,no,,fiber optic,yes,yes,,yes,,yes,yes
CUST1034,Michael Rose,female,1,yes,yes,65,one year,yes,credit card (automatic),67.59,1000.5,,,no,,yes,yes,no,yes,,yes
CUST1035,James Martinez,male,0,no,,62,month-to-month,no,electronic check,41.39,1000.5,no,,dsl,,,,no,,,
CUST1036,Latasha Wall,male,1,no,,69,month-to-month,,electronic check,118.47,6259.75,yes,yes,dsl,,no,no,yes,no,no,yes
CUST1037,Robert Rosales,,1,no,,3,,yes,credit card (automatic),106.36,1000.5,no,,fiber optic,,no,yes,yes,,,
CUST1038,Peggy Price,female,1,yes,,1,one year,yes,electronic check,49.99,48.27,,yes,fiber optic,yes,,yes,no,,no,
CUST1039,William Brennan,male,1,yes,,37,one year,no,bank transfer,67.59,1000.5,no,,no,no,no,,yes,,,yes
CUST1040,Bethany Williams,,0,yes,yes,67,,yes,bank transfer,67.59,1000.5,yes,no,no,yes,yes,no,no,,no,
CUST1041,Patty Stewart,male,1,no,,62,two year,yes,credit card (automatic),67.59,1000.5,,,no,,no,,,,yes,
CUST1042,Amanda Wise,male,1,yes,,20,month-to-month,no,mailed check,67.59,1640.98,,yes,none,no,yes,,yes,no,,
CUST1043,Karen Nelson,male,1,yes,,54,one year,yes,credit card (automatic),67.59,2474.06,yes,yes,none,,no,,no,,,yes
CUST1044,Dr. Nicholas Mccormick,female,0,yes,no,45,month-to-month,no,mailed check,67.59,1000.5,yes,no,no,,no,no,no,no,,
CUST1045,Hannah Morgan,female,1,yes,yes,65,month-to-month,yes,bank transfer,67.59,1000.5,,,dsl,,,no,no,,yes,yes
CUST1046,Yolanda Dixon,male,0,yes,no,69,,no,,67.59,1000.5,yes,no,none,yes,yes,no,no,yes,yes,no
CUST1047,Daniel Diaz,,1,no,yes,34,two year,,mailed check,67.59,1000.5,yes,no,no,,no,,yes,no,yes,no
CUST1048,James Odom,male,1,,,65,one year,yes,credit card (automatic),67.59,1000.5,yes,no,no,,no,no,yes,yes,no,
CUST1049,Lynn Fields,female,0,,yes,24,two year,,mailed check,67.59,1216.64,yes,,dsl,,yes,no,,no,,yes
CUST1050,Gabriela Clark,female,0,no,,19,,yes,mailed check,67.59,580.97,yes,yes,no,no,yes,,no,yes,yes,no
CUST1051,Jonathan Santiago,male,1,,no,57,one year,no,electronic check,67.59,3259.15,no,,none,,no,,yes,yes,yes,no
CUST1052,Patricia Johnson,female,0,yes,no,16,,yes,bank transfer,27.01,1000.5,no,no,fiber optic,no,no,no,yes,,,
CUST1053,Frederick Miller,female,0,,yes,25,,no,bank transfer,67.59,1000.5,,yes,none,,no,,,,,
CUST1054,Steven Snyder,male,0,,yes,4,,,electronic check,85.26,1000.5,,no,fiber optic,no,no,yes,,,,yes
CUST1055,April Adkins,male,1,no,,16,month to month,yes,,117.94,1000.5,yes,,no,,yes,yes,yes,no,yes,no
CUST1056,Robert Nguyen,male,1,yes,,9,month to month,yes,,40.02,207.45,yes,no,dsl,no,no,no,,yes,no,no
CUST1057,Samuel Sanders,,1,no,,28,one year,,electronic check,118.96,1000.5,,,none,,,no,no,yes,,no
CUST1058,Kirk Santiago,,1,no,no,55,,no,credit card (automatic),67.59,1000.5,yes,,,,yes,no,,no,,yes
CUST1059,Kimberly Malone,female,0,no,no,31,one year,yes,credit card (automatic),67.59,1000.5,yes,yes,none,no,no,,,no,yes,no
CUST1060,Brian Clark,female,0,,,13,two year,yes,electronic check,67.59,1000.5,yes,no,no,yes,yes,yes,no,no,,
CUST1061,Nathaniel Barker,female,1,yes,no,55,one year,yes,,67.59,3201.28,,no,none,,yes,no,,no,,
CUST1062,John Escobar,male,0,,,21,month-to-month,no,electronic check,67.59,1000.5,,,fiber optic,,yes,no,no,no,no,
CUST1063,Cassandra Delgado,male,1,,no,30,two year,yes,credit card (automatic),67.59,1000.5,,no,dsl,no,no,,,yes,no,no
CUST1064,Tanya Rogers,female,0,no,,12,month-to-month,no,electronic check,67.59,1000.5,yes,no,dsl,,no,no,no,no,no,yes
CUST1065,Richard Hunter,,0,,,46,one year,yes,electronic check,29.42,1000.5,yes,yes,no,yes,no,yes,,no,,yes
CUST1066,Joanna Roy,male,0,yes,no,66,one year,no,mailed check,67.59,2804.47,yes,no,none,yes,no,yes,no,,yes,
CUST1067,Joshua Schaefer,female,1,no,yes,23,month to month,yes,credit card (automatic),67.59,1000.5,yes,no,none,yes,yes,,no,yes,,yes
CUST1068,Dennis Spears,male,1,no,,25,month to month,,,67.59,1000.5,,yes,dsl,yes,,no,yes,yes,yes,
CUST1069,Alice Macias,,1,no,,62,,no,mailed check,67.59,1000.5,yes,no,fiber optic,yes,no,,yes,,,yes
CUST1070,Michael Terry,male,1,yes,,21,,,credit card (automatic),67.59,1000.5,yes,no,none,,no,no,yes,no,yes,
CUST1071,Mr. Mark Ryan DDS,female,1,yes,,20,month-to-month,no,bank transfer,109.97,1000.5,no,,none,yes,,yes,yes,,,no
CUST1072,Andrew Fisher,,0,yes,yes,34,month-to-month,no,mailed check,67.59,1000.5,,no,dsl,,yes,yes,,yes,no,yes
CUST1073,Preston Robinson,,0,yes,,37,,,mailed check,67.59,1000.5,no,yes,dsl,yes,no,yes,,,,no
CUST1074,Joshua Smith,female,1,yes,yes,27,month to month,,mailed check,82.43,1000.5,no,,no,yes,,,,yes,no,no
CUST1075,Dylan Davis MD,male,1,no,yes,71,month to month,no,mailed check,67.59,1000.5,yes,yes,,yes,yes,no,no,,no,yes
CUST1076,Elizabeth Gilbert,female,0,yes,no,71,month to month,no,bank transfer,67.59,5136.61,no,no,,,no,yes,,,no,no
